Godzina;Mecz;Liga;Kurs [Faworyt];% Wygranej Gospodarza [1];% Wygranej Goscia [2];% Remisu [X]
19:00;Lokomotive Leipzig vs Hertha Zehlendorf;Germany 4;1.25 (1);90.0;0.0;10.0
19:00;VSG Altglienicke vs FC Eilenburg;Germany 4;1.4 (1);75.0;5.0;20.0
21:00;Brechin City vs Formartine Utd;Scotland 5;4.5 (2);70.0;15.0;15.0
18:30;SV Kuchl vs Hohenems;Austria 3;1.83 (1);70.0;15.0;15.0
23:00;Deportivo Riestra vs San Lorenzo;Argentina 1;4.1 (2);70.0;10.0;20.0
19:00;Seekirchen vs FC Lauterach;Austria 3;6.5 (2);65.0;20.0;15.0
20:45;Farnborough vs Chelmsford;England 6;1.9 (2);15.0;60.0;25.0
21:30;Molynes United vs Montego Bay United FC;Jamaica 1;1.5 (2);15.0;60.0;25.0
18:00;Schoeningen vs Kickers Emden;Germany 4;2.0 (2);20.0;60.0;20.0
18:30;Reichenau vs Lustenau;Austria 3;1.45 (1);55.0;10.0;35.0
19:00;BFC Dynamo vs FSV Luckenwalde;Germany 4;2.3 (1);55.0;20.0;25.0
17:30;Luawa vs SLIFA Mount Aureol;Sierra Leone 1;2.7 (1);25.0;55.0;20.0
21:00;Envigado vs Bogota FC;Colombia 2;6.0 (2);55.0;15.0;30.0
20:00;Hongg vs FC Freienbach;Switzerland 4;1.75 (2);10.0;55.0;35.0
17:30;Pikine vs Teungueth;Senegal 1;2.87 (2);50.0;20.0;30.0
17:30;Ouakam vs HLM;Senegal 1;3.8 (2);50.0;10.0;40.0
20:45;Scunthorpe United vs Rochdale;England 5;2.0 (2);15.0;50.0;35.0
20:45;Southend United vs Woking;England 5;1.61 (1);50.0;10.0;40.0
19:00;Bonner SC vs Bochum II;Germany 4;2.1 (1);50.0;25.0;25.0
19:00;Greifswalder SV vs Magdeburg II;Germany 4;2.05 (1);50.0;15.0;35.0
18:00;ADR Jicaral vs Inter San Carlos;Costa Rica 2;1.85 (1);45.0;0.0;55.0
20:00;Echallens vs Sion II;Switzerland 4;2.05 (2);35.0;45.0;20.0
jutro 00:00;Real Soacha vs Atletico FC;Colombia 2;1.7 (1);45.0;10.0;45.0
20:45;Truro City vs Solihull Moors;England 5;2.45 (2);40.0;45.0;15.0
20:45;Tamworth vs Forest Green Rovers;England 5;3.1 (1);45.0;45.0;10.0
20:45;Wealdstone vs Yeovil Town;England 5;1.85 (1);45.0;15.0;40.0
22:00;Deportiva Carmelita vs Desamparados;Costa Rica 2;3.2 (1);25.0;45.0;30.0
19:00;Kufstein vs Schwaz;Austria 3;2.05 (2);40.0;45.0;15.0
17:30;AJEL vs Camberene;Senegal 1;1.6 (1);40.0;35.0;25.0
23:30;Guarani vs 2 de Mayo;Paraguay 1;3.9 (2);40.0;25.0;35.0
21:30;Harbour View vs Racing United;Jamaica 1;2.0 (2);25.0;40.0;35.0
17:45;CR Belouizdad vs MC Alger;Algeria 1;2.9 (2);40.0;20.0;40.0
14:30;Teramo vs Ostia Mare;Italy 4;2.1 (1);40.0;20.0;40.0
19:00;Dornbirn vs FC Wacker Innsbruck;Austria 3;2.8 (1);15.0;40.0;45.0
20:45;Civil Service Strollers vs Cumbernauld Colts;Scotland 5;3.3 (1);15.0;40.0;45.0
20:00;USM Alger vs JS Kabylie;Algeria 1;2.0 (1);35.0;20.0;45.0
21:30;Tivoli Gardens vs Chapelton;Jamaica 1;2.2 (1);35.0;35.0;30.0
23:00;Barranquilla FC vs Leones;Colombia 2;4.0 (2);35.0;20.0;45.0
20:45;Morecambe vs Hartlepool United;England 5;2.35 (2);25.0;30.0;45.0
